name,artist,album,popularity,explicit,release_date,duration_ms,preview_url
MAKEOVER♡MAKEUP,かな・みほ from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 2年目,26,False,2017,203520,
Message of a Rainbow,せな・ななせ from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 2年目,31,False,2017,274680,
ネバギバ☆,かな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 2年目,24,False,2017,281186,
MUSIC of DREAM!!!,せな・りえ・みき・かな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 2年目,36,False,2017,288800,
森のひかりのピルエット,せな・るか from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 2年目,26,False,2017,306333,
裸足のルネサンス,りえ・ななせ from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 2年目,27,False,2017,270280,
The only sun light,りさ,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 2年目,29,False,2017,283293,
スタートライン! - 〜ひめ ver.〜,るか from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,31,False,2016,262160,
episode Solo - 〜ゆめ & あこ & 真昼 & ゆず ver.〜,せな・みき・かな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,26,False,2016,258399,
アイカツ☆ステップ! - 〜ゆめ & ローラ & あこ & 真昼 ver.〜,せな・りえ・みき・かな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,26,False,2016,269360,
8月のマリーナ - 〜あこ ver.〜,みき from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,19,False,2016,297466,
"1,2,Sing for You! - 〜ローラ ver.〜",りえ from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,26,False,2016,274866,
One Step - 〜ツバサ & 夜空 & 真昼 ver.〜,ななせ・みほ・かな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,23,False,2016,274520,
スタージェット! - 〜ゆめ ver.〜,せな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,25,False,2016,264480,
おねがいメリー - 〜きらら & あこ ver.〜,みほ・みき from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,22,False,2016,291720,
Bon Bon Voyage! - 〜エルザ & きらら & レイ & アリア ver.〜,りさ/みほ・りえ・るか from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,27,False,2016,259773,
ハッピー☆パンチ - 〜ゆめ & あこ ver.〜,せな・みき from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,19,False,2016,227773,
MAKEOVER♡MAKEUP - 〜真昼 ver.〜,かな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,26,False,2016,204080,
MUSIC of DREAM!!! - 〜ゆめ ver.〜,せな from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,30,False,2016,287000,
森のひかりのピルエット - 〜アリア ver.〜,るか from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,22,False,2016,305853,
裸足のルネサンス - 〜レイ ver.〜,りえ from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,24,False,2016,269400,
We wish you a merry Christmas - AIKATSU☆STARS! 2017 ver.,せな・りえ・みき・かな・ななせ from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,15,False,2016,126333,
アイカツ☆ステップ! - 〜ゆめ・ローラ・あこ・真昼・小春 ver.〜,せな・りえ・みき・かな・ななせ from AIKATSU☆STARS!,TVアニメ/データカードダス『アイカツスターズ!』主題歌/挿入歌 Another Ver.,22,False,2016,267826,
Chameleon Talk,Waka and Fuuri from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",10,False,2016,232026,
Sentimental Berry,Mona and Remi from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",11,False,2016,255146,
Dramatic Girl,"Waka, Fuuri and Yuna from STAR☆ANIS, Ruka, Mona and Miki from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",17,False,2016,284173,
Onegai Venus,"Remi from STAR☆ANIS, Mona from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",14,False,2016,261026,
Dream Balloon,"Fuuri, Yuna and Eri from STAR☆ANIS","""AIKATSU! PHOTO on STAGE!!"" Collection",8,False,2016,273813,
Aoi Ichigo,Waka and Fuuri from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",16,False,2016,298133,
Natsuiro Butterfly,"Yuna and Eri from STAR☆ANIS, Miho from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",11,False,2016,267680,
GLAMOUROUS BLUE,"Waka from STAR☆ANIS, Ruka from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",12,False,2016,286826,
Kirameki Messenger,Mona and Nanase from AIKATSU☆STARS!,"""AIKATSU! PHOTO on STAGE!!"" Collection",13,False,2016,231306,
GOTHIC. ROCKN. ROSE,Remi and Fuuri from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",7,False,2016,309200,
Powa PuRi Power,"Remi, Eri and Yuna from STAR☆ANIS","""AIKATSU! PHOTO on STAGE!!"" Collection",7,False,2016,201413,
Christmas Starlight,"Waka, Fuuri, Yuna, Remi, Eri and Risuko from STAR☆ANIS","""AIKATSU! PHOTO on STAGE!!"" Collection",8,False,2016,293640,
Yume no Reception,Waka and Risuko from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",9,False,2016,257466,
Tokimeki Matador,Miki and Miho from AIKATSU☆STARS!,"""AIKATSU! PHOTO on STAGE!!"" Collection",8,False,2016,298586,
Star Heart,"Risuko, Remi and Eri from STAR☆ANIS","""AIKATSU! PHOTO on STAGE!!"" Collection",9,False,2016,254880,
Sweet Sweet Girls' Talk,"Risuko, Remi and Eri from STAR☆ANIS, Ruka from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",6,False,2016,197560,
Kirakira Sengen,"Waka, Fuuri, Yuna, Remi and Risuko from STAR☆ANIS, Ruka, Miho and Rie from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",12,False,2016,299120,
Hoshizora no Floor,"Waka from STAR☆ANIS, Ruka from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",11,False,2016,286200,
RED MOUNTAIN,Risuko and Fuuri from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",8,False,2016,328200,
AIKATSU Melody!,"Waka from STAR☆ANIS, Ruka and Sena from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",14,False,2016,306026,
Jewel Star Friendship,"Ruka, Nanase, Kana and Miho from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",18,False,2016,276253,
Nijiiro Encore,"Remi and Fuuri from STAR☆ANIS, Miki and Nanase from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",10,False,2016,237760,
"Good day, Good night",Waka and Remi from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",10,False,2016,242413,
Chocolate Show Time,Fuuri from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",9,False,2016,314560,
Tokimeki Antenna,"Ruka, Rie and Miki from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",10,False,2016,279613,
Sunny Day Little Sunday,"Waka, Fuuri and Yuna from STAR☆ANIS","""AIKATSU! PHOTO on STAGE!!"" Collection",12,False,2016,254413,
Magic Smile,Yuna from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",4,False,2016,218760,
Kindan Hide & Seek,"Remi and Fuuri from STAR☆ANIS, Rie from AIKATSU☆STARS!","""AIKATSU! PHOTO on STAGE!!"" Collection",12,False,2016,224786,
Cosmic Stranger,Ruka and Nanase from AIKATSU☆STARS! with Johnny Beppu (cv: Makoto Yasumura),"""AIKATSU! PHOTO on STAGE!!"" Collection",13,False,2016,235493,
Tsukiyo no Ragtime,Remi and Yuna from STAR☆ANIS,"""AIKATSU! PHOTO on STAGE!!"" Collection",10,False,2016,198746,
6cm Ue no Keshiki,Mio from BEST FRIENDS!,First Color: PINK,14,False,2018-06-27,281120,
Identity,Mirai from BEST FRIENDS!,First Color: PINK,20,False,2018-06-27,203853,
Ai de Afurete iru,Karen from BEST FRIENDS!,First Color: PINK,16,False,2018-06-27,244186,
Okemaru,Ema from BEST FRIENDS!,Second Color: YELLOW,10,False,2018-08-22,222200,
Girls be ambitious!,Maika from BEST FRIENDS!,Second Color: YELLOW,17,False,2018-08-22,278013,
Kimi × Watashi,"Maika, Ema from BEST FRIENDS!",Second Color: YELLOW,13,False,2018-08-22,193480,
Michibikarete,Sakuya from BEST FRIENDS!,Third Color: PUPLE,15,False,2018-12-19,242800,
"Guzen, Hitsuzen.",Kaguya from BEST FRIENDS!,Third Color: PUPLE,14,False,2018-12-19,214706,
Kizuna: Synchro Harmony,"Sakuya, Kaguya from BEST FRIENDS!",Third Color: PUPLE,16,False,2018-12-19,241573,
Arigato⇄Daijobu,Aine and Mio from BEST FRIENDS!,Arigato⇄ Daijobu/Believe It,17,False,2018-04-25,250760,
Believe it,"Karen, Mirai from BEST FRIENDS!",Arigato⇄ Daijobu/Believe It,22,False,2018-04-25,269520,
AIKATSU FRIENDS!,Aine and Mio from BEST FRIENDS!,Arigato⇄ Daijobu/Believe It,15,False,2018-04-25,261146,
Soko ni shika Nai Mono,Aine and Mio from BEST FRIENDS!,Soko Ni Shika Nai Mono/Pride,16,False,2018-10-24,203333,
Pride,"Karen, Mirai from BEST FRIENDS!",Soko Ni Shika Nai Mono/Pride,18,False,2018-10-24,245400,
Mitsukeyou yo♪,"Maika, Ema from BEST FRIENDS!",Soko Ni Shika Nai Mono/Pride,12,False,2018-10-24,223906,
Minna Minna!,Aine and Mio from BEST FRIENDS!,Fourth Color: BLUE,15,False,2019-02-27,272786,
Have a dream,"Sakuya, Kaguya from BEST FRIENDS!",Fourth Color: BLUE,14,False,2019-02-27,209986,
Issho ni A･I･K･A･T･S･U!,"Aine, Mio, Maika, Ema from BEST FRIENDS!",Fourth Color: BLUE,10,False,2019-02-27,249213,
Hitori ja Nai!,"Aine, Mio, Maika, Ema from BEST FRIENDS!",Hitori ja Nai!/Be Star,14,False,2019-04-24,244013,
Be star,Hibiki from BEST FRIENDS!,Hitori ja Nai!/Be Star,15,False,2019-04-24,221133,
Sekai wa Mawaru,Mio from BEST FRIENDS!,SPECTACLE JOURNEY VOL.1,14,False,2019-06-26,218866,
Aru ga mama,Alicia from BEST FRIENDS!,SPECTACLE JOURNEY VOL.1,17,False,2019-06-26,212426,
Kokoro Hirakou,Aine from BEST FRIENDS!,SPECTACLE JOURNEY VOL.1,11,False,2019-06-26,196586,
Dear ALL FRIENDS! Ai o Komete!,"Maika, Ema, Sakuya, Kaguya from BEST FRIENDS!",Hitonatsu No Tomodachikara Senshuken!,4,False,2019-08-07,243040,
Minna Minna! - Aine&Wakaba Version,Aine Wakaba from BEST FRIENDS!,Hitonatsu No Tomodachikara Senshuken!,4,False,2019-08-07,271666,
Nice na to meet you!,Mirai from BEST FRIENDS!,SPECTACLE JOURNEY VOL.2,15,False,2019-08-21,257453,
Kono Sekai wa Subarashii,Wakaba from BEST FRIENDS!,SPECTACLE JOURNEY VOL.2,10,False,2019-08-21,228253,
Tsuyoku Yasashiku Utsukushiku,Karen from BEST FRIENDS!,SPECTACLE JOURNEY VOL.2,16,False,2019-08-21,287080,
Aratanaru Stage e,"Hibiki, Alicia from BEST FRIENDS!",SPECTACLE JOURNEY VOL.2,15,False,2019-08-21,215680,
Dear ALL FRIENDS! Ai o Komete! - Karen&Mirai&Hibiki&Alicia Version,"Karen, Mirai, Hibiki, Alicia from BEST FRIENDS!",Yukemuri! Onsen Ryoko No Maki,5,False,2019-09-25,265226,
Believe it - Ema&Sakuya Version,"Ema, Sakuya from BEST FRIENDS!",Yukemuri! Onsen Ryoko No Maki,4,False,2019-09-25,270040,
Issho ni A･I･K･A･T･S･U！ - Coco Version,Coco (CV: Sumire Morohoshi),Aikatsu Friends! Original Motion Picture Soundtrack 1,6,False,2019-03-27,245813,
HAPPY∞アイカツ！,STARRY PLANET,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,25,False,2022-07-15,224613,
感謝祭への招待状,津田ケイ,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,0,False,2022-07-15,184180,
レディ・レディ・レディ,響子 from STARRY PLANET☆,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,4,False,2022-07-15,202343,
紗良のミラクルチェンジ,渡部チェル,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,0,False,2022-07-15,167742,
フレーバーフレーバー,"愛弓, 杏",『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,6,False,2022-07-15,125310,
パラレラワールド,"愛弓, 杏",『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,8,False,2022-07-15,201390,
見たことのないドレシアを求めて,津田ケイ,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,0,False,2022-07-15,127234,
ミスティカルケリュネイアの想い,渡部チェル,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,0,False,2022-07-15,84577,
Tick×Tackノスタルジア,"舞桜, 明咲",『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,13,False,2022-07-15,240577,
ありがとうの花,津田ケイ,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,0,False,2022-07-15,119556,
これからもアイカーツ！,小野貴光,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,1,False,2022-07-15,111476,
キラリ パーティ♪タイム,STARRY PLANET,『劇場版アイカツプラネット！』ボーカル＆オリジナルサウンドトラック「劇場版アイカツプラネット！の音楽!!」,2,False,2022-07-15,189576,
Pararera World - Short Size,"Ayumi, Ann from STARRY PLANET☆",Data Carddass Aikatsu Planet! - Unit Stage Vol.1,0,False,2022-03-24,130800,
Machikado Cinderella - Short Size,"Shiori, Sala from STARRY PLANET☆",Data Carddass Aikatsu Planet! - Unit Stage Vol.1,0,False,2022-03-24,134430,
